timestamp,stock,best_bid,best_ask,bid_size,ask_size,mid_price,signal,future_return_1s,future_return_3s,future_return_5s
2024-01-01 10:25:42,AMZN,223.67,223.81,100.0,100.0,223.74,0.0001685227520373441,0.0,0.0,0.0
2024-01-01 10:25:43,AMZN,223.67,223.81,100.0,200.0,223.74,0.00015197764393863147,0.0,0.0,0.0
2024-01-01 10:25:44,AMZN,223.67,223.81,100.0,200.0,223.74,6.264008931814816e-05,0.0,0.0,-4.469473496030806e-05
2024-01-01 10:25:45,AMZN,223.67,223.81,100.0,210.0,223.74,2.7815230148682993e-05,0.0,0.0,-4.469473496030806e-05
2024-01-01 10:25:46,AMZN,223.67,223.81,100.0,210.0,223.74,2.7815230148682993e-05,0.0,-4.469473496030806e-05,-0.00015643157236076065
2024-01-01 10:25:47,AMZN,223.67,223.81,100.0,210.0,223.74,-5.788192665760287e-06,0.0,-4.469473496030806e-05,-0.00024582104228124975
2024-01-01 10:25:48,AMZN,223.67,223.81,100.0,223.0,223.74,-0.0003688745397830706,-4.469473496030806e-05,-0.00015643157236076065,-0.00024582104228124975
2024-01-01 10:25:49,AMZN,223.67,223.79,100.0,100.0,223.73,-0.0003675904960078376,0.0,-0.0002011352970097327,-0.00044696732668839367
2024-01-01 10:25:50,AMZN,223.67,223.79,100.0,100.0,223.73,-0.00035312609516513493,-0.00011174183167200314,-0.0002011352970097327,-0.00044696732668839367
2024-01-01 10:25:51,AMZN,223.61,223.8,100.0,13.0,223.705,-0.00024138925776462372,-8.940345544359863e-05,-0.00033526295791339955,-0.00033526295791339955
2024-01-01 10:25:52,AMZN,223.61,223.76,100.0,100.0,223.685,-0.00015199978784419255,0.0,-0.0002458814851242006,-0.0002458814851242006
2024-01-01 10:25:53,AMZN,223.61,223.76,100.0,100.0,223.685,0.00021397326308477313,-0.0002458814851242006,-0.0002458814851242006,-0.0002458814851242006
2024-01-01 10:25:54,AMZN,223.52,223.74,439.0,221.0,223.63,0.00015611912170572967,0.0,0.0,0.0
2024-01-01 10:25:55,AMZN,223.52,223.74,439.0,225.0,223.63,1.9563862592386627e-05,0.0,0.0,-0.00011179179895352709
2024-01-01 10:25:56,AMZN,223.52,223.74,445.0,134.0,223.63,-9.214050618255865e-05,0.0,0.0,-0.00011179179895352709
2024-01-01 10:25:57,AMZN,223.52,223.74,445.0,113.0,223.63,-0.00018731318849489015,0.0,-0.00011179179895352709,-6.707507937211625e-05
2024-01-01 10:25:58,AMZN,223.52,223.74,445.0,113.0,223.63,-0.00019599766355741605,0.0,-0.00011179179895352709,-0.00011179179895365419
2024-01-01 10:25:59,AMZN,223.52,223.74,445.0,113.0,223.63,-0.0001394994383329129,-0.00011179179895352709,-6.707507937211625e-05,2.235835979070542e-05
2024-01-01 10:26:00,AMZN,223.52,223.69,445.0,100.0,223.60500000000002,0.00010599928114873869,0.0,-1.271067705570269e-16,0.0001341651573085249
2024-01-01 10:26:01,AMZN,223.52,223.69,445.0,200.0,223.60500000000002,0.000443325299570807,4.472171910284164e-05,0.0001341651573085249,0.0001341651573085249
2024-01-01 10:26:02,AMZN,223.54,223.69,21.0,200.0,223.615,0.00040440296003259785,-4.47197191602501e-05,8.9439438320246e-05,-4.4719719160123e-05
2024-01-01 10:26:03,AMZN,223.54,223.67,21.0,100.0,223.605,0.00044911967961421456,0.00013416515730865203,0.00013416515730865203,1.2710677055702694e-16
2024-01-01 10:26:04,AMZN,223.58,223.69,100.0,182.0,223.635,0.0003149695208698085,0.0,-0.000134147159433777,-0.000134147159433777
2024-01-01 10:26:05,AMZN,223.58,223.69,100.0,192.0,223.635,0.00020316272335193136,0.0,-0.000134147159433777,-0.000134147159433777
2024-01-01 10:26:06,AMZN,223.58,223.69,100.0,192.0,223.635,-0.00013416515730857448,-0.000134147159433777,-0.000134147159433777,4.471571981125899e-05
2024-01-01 10:26:07,AMZN,223.52,223.69,439.0,192.0,223.60500000000002,4.471971916009121e-05,0.0,0.0,0.00017888687641136656
2024-01-01 10:26:08,AMZN,223.52,223.69,339.0,192.0,223.60500000000002,-0.00020723829125997759,0.0,0.00017888687641136656,0.0001341651573085249
2024-01-01 10:26:09,AMZN,223.52,223.69,345.0,192.0,223.60500000000002,-7.309113182592716e-05,0.0,0.00017888687641136656,0.0001341651573085249
2024-01-01 10:26:10,AMZN,223.52,223.69,345.0,192.0,223.60500000000002,-7.309113182592716e-05,0.00017888687641136656,0.0001341651573085249,0.0001341651573085249
2024-01-01 10:26:11,AMZN,223.6,223.69,100.0,192.0,223.64499999999998,-0.00012983152221483313,0.0,-4.471372040506564e-05,-4.471372040506564e-05
2024-01-01 10:26:12,AMZN,223.6,223.69,100.0,192.0,223.64499999999998,-0.0002640026788149156,-4.471372040506564e-05,-4.471372040506564e-05,-4.471372040506564e-05
2024-01-01 10:26:13,AMZN,223.58,223.69,100.0,192.0,223.635,-1.2042668452301924e-05,0.0,0.0,0.0
2024-01-01 10:26:14,AMZN,223.58,223.69,100.0,192.0,223.635,-1.2042668452301924e-05,0.0,0.0,0.0
2024-01-01 10:26:15,AMZN,223.58,223.69,100.0,92.0,223.635,4.007278464812636e-05,0.0,0.0,0.0
2024-01-01 10:26:16,AMZN,223.58,223.69,100.0,92.0,223.635,9.682917350547124e-05,0.0,0.0,0.0
2024-01-01 10:26:17,AMZN,223.58,223.69,100.0,92.0,223.635,9.682917350547124e-05,0.0,0.0,0.0
2024-01-01 10:26:18,AMZN,223.58,223.69,100.0,92.0,223.635,2.895302950019681e-05,0.0,0.0,0.0
2024-01-01 10:26:19,AMZN,223.58,223.69,100.0,10.0,223.635,2.895302950019681e-05,0.0,0.0,0.0
2024-01-01 10:26:20,AMZN,223.58,223.69,100.0,10.0,223.635,-2.31588028057154e-05,0.0,0.0,0.0
2024-01-01 10:26:21,AMZN,223.58,223.69,121.0,10.0,223.635,7.908369008657878e-05,0.0,0.0,2.2357859905629497e-05
2024-01-01 10:26:22,AMZN,223.58,223.69,121.0,10.0,223.635,7.908369008657878e-05,0.0,0.0,0.0
2024-01-01 10:26:23,AMZN,223.58,223.69,121.0,10.0,223.635,0.00010224209061674798,0.0,2.2357859905629497e-05,0.0
2024-01-01 10:26:24,AMZN,223.58,223.69,121.0,10.0,223.635,5.881631828941192e-05,0.0,0.0,0.0
2024-01-01 10:26:25,AMZN,223.58,223.69,121.0,10.0,223.635,5.881631828941192e-05,2.2357859905629497e-05,0.0,0.0
2024-01-01 10:26:26,AMZN,223.59,223.69,10.0,10.0,223.64,-6.578438656516342e-05,-2.2357360042905798e-05,-2.2357360042905798e-05,-2.2357360042905798e-05
2024-01-01 10:26:27,AMZN,223.58,223.69,100.0,10.0,223.635,-4.342652665948835e-05,0.0,0.0,0.0
2024-01-01 10:26:28,AMZN,223.58,223.69,100.0,10.0,223.635,4.342652665956237e-05,0.0,0.0,0.0
2024-01-01 10:26:29,AMZN,223.58,223.69,100.0,10.0,223.635,8.686436997273894e-05,0.0,0.0,0.0004471571981130983
2024-01-01 10:26:30,AMZN,223.58,223.69,100.0,110.0,223.635,8.686436997273894e-05,0.0,0.0,0.0004471571981130983
2024-01-01 10:26:31,AMZN,223.58,223.69,100.0,110.0,223.635,0.00010922173001559621,0.0,0.0004471571981130983,0.0004471571981130983
2024-01-01 10:26:32,AMZN,223.58,223.69,100.0,110.0,223.635,8.686436997273894e-05,0.0,0.0004471571981130983,0.0006930936570751499
2024-01-01 10:26:33,AMZN,223.58,223.69,100.0,110.0,223.635,0.0,0.0004471571981130983,0.0004471571981130983,0.000737809376886536
2024-01-01 10:26:34,AMZN,223.69,223.78,100.0,100.0,223.735,-0.00024402714427155617,0.0,0.00024582653585705587,-2.234786689608444e-05
2024-01-01 10:26:35,AMZN,223.69,223.78,100.0,100.0,223.735,-0.00024402714427155617,0.0,0.00029052226964935176,-2.234786689608444e-05
2024-01-01 10:26:36,AMZN,223.69,223.78,100.0,100.0,223.735,-0.00036610490780690047,0.00024582653585705587,-2.234786689608444e-05,-2.234786689608444e-05
2024-01-01 10:26:37,AMZN,223.7,223.88,21.0,18.0,223.79,-0.0006120413667688821,4.4684749095220195e-05,-0.00026810849457068614,-0.00026810849457068614
2024-01-01 10:26:38,AMZN,223.7,223.9,27.0,21.0,223.8,-0.0006567570865804543,-0.0003127792672028292,-0.0003127792672028292,-0.0002904378909740738
2024-01-01 10:26:39,AMZN,223.69,223.77,200.0,100.0,223.73000000000002,-9.968520406618737e-05,0.0,0.0,2.2348366334400627e-05
2024-01-01 10:26:40,AMZN,223.69,223.77,200.0,100.0,223.73000000000002,-9.968520406618737e-05,0.0,2.2348366334400627e-05,2.2348366334400627e-05
2024-01-01 10:26:41,AMZN,223.69,223.77,200.0,100.0,223.73000000000002,2.2347866896033075e-05,0.0,2.2348366334400627e-05,2.2348366334400627e-05
2024-01-01 10:26:42,AMZN,223.69,223.77,200.0,100.0,223.73000000000002,0.00026810849457070685,2.2348366334400627e-05,2.2348366334400627e-05,2.2348366334400627e-05
2024-01-01 10:26:43,AMZN,223.7,223.77,100.0,100.0,223.735,0.00029043789097404904,0.0,0.0,0.0
2024-01-01 10:26:44,AMZN,223.7,223.77,100.0,100.0,223.735,-2.2348366334412617e-05,0.0,0.0,0.0
2024-01-01 10:26:45,AMZN,223.7,223.77,100.0,100.0,223.735,8.564882573858235e-05,0.0,0.0,0.0
2024-01-01 10:26:46,AMZN,223.7,223.77,100.0,100.0,223.735,8.564882573858235e-05,0.0,0.0,0.0
2024-01-01 10:26:47,AMZN,223.7,223.77,100.0,100.0,223.735,8.564882573858235e-05,0.0,0.0,-0.00029052226964935176
2024-01-01 10:26:48,AMZN,223.7,223.77,100.0,100.0,223.735,0.00010799719207299496,0.0,0.0,-0.00029052226964935176
2024-01-01 10:26:49,AMZN,223.7,223.77,100.0,100.0,223.735,0.00010799719207299496,0.0,-0.00029052226964935176,-0.00029052226964935176
2024-01-01 10:26:50,AMZN,223.7,223.77,100.0,100.0,223.735,2.3152167621720565e-05,0.0,-0.00029052226964935176,-0.00029052226964935176
2024-01-01 10:26:51,AMZN,223.7,223.77,100.0,100.0,223.735,2.3152167621720565e-05,-0.00029052226964935176,-0.00029052226964935176,-0.00029052226964935176
2024-01-01 10:26:52,AMZN,223.58,223.76,21.0,21.0,223.67000000000002,0.00034840268870354557,0.0,0.0,-0.00029060669736664604
2024-01-01 10:26:53,AMZN,223.58,223.76,21.0,21.0,223.67000000000002,0.00034840268870354557,0.0,0.0,-0.00029060669736664604
2024-01-01 10:26:54,AMZN,223.58,223.76,21.0,21.0,223.67000000000002,0.0002760521648857613,0.0,-0.00029060669736664604,-0.0004470872267180343
2024-01-01 10:26:55,AMZN,223.58,223.76,21.0,21.0,223.67000000000002,0.0002529026101940242,0.0,-0.00029060669736664604,-0.0004470872267180343
2024-01-01 10:26:56,AMZN,223.58,223.76,21.0,21.0,223.67000000000002,0.0002529026101940242,-0.00029060669736664604,-0.0004470872267180343,-0.00011177180667950858
2024-01-01 10:26:57,AMZN,223.53,223.68,327.0,500.0,223.60500000000002,0.00011030652117838269,0.0,-0.00015652601686019993,0.00017888687641149365
2024-01-01 10:26:58,AMZN,223.53,223.68,327.0,500.0,223.60500000000002,2.928800265977749e-05,-0.00015652601686019993,0.00017888687641149365,0.00017888687641149365
2024-01-01 10:26:59,AMZN,223.53,223.61,300.0,100.0,223.57,0.0002580889090139463,0.0,0.0003354654023349155,0.0003354654023349155
2024-01-01 10:27:00,AMZN,223.53,223.61,300.0,100.0,223.57,0.0001596879250041668,0.0003354654023349155,0.0003354654023349155,0.0003354654023349155
2024-01-01 10:27:01,AMZN,223.61,223.68,200.0,500.0,223.645,-0.00013510944279500797,0.0,0.0,0.0
2024-01-01 10:27:02,AMZN,223.61,223.68,200.0,500.0,223.645,-0.00030044103312950227,0.0,0.0,0.0
2024-01-01 10:27:03,AMZN,223.61,223.68,100.0,500.0,223.645,-0.00012098986939716264,0.0,0.0,0.0
2024-01-01 10:27:04,AMZN,223.61,223.68,100.0,500.0,223.645,-0.0002775683953205969,0.0,0.0,0.0
2024-01-01 10:27:05,AMZN,223.61,223.68,100.0,500.0,223.645,-0.00010091326660736458,0.0,0.0,0.0
2024-01-01 10:27:06,AMZN,223.61,223.68,100.0,500.0,223.645,0.00019398866758738956,0.0,0.0,0.0
2024-01-01 10:27:07,AMZN,223.61,223.68,100.0,500.0,223.645,0.00016502653452965532,0.0,0.0,0.0
2024-01-01 10:27:08,AMZN,223.61,223.68,100.0,500.0,223.645,6.656999545584519e-05,0.0,0.0,0.0
2024-01-01 10:27:09,AMZN,223.61,223.68,100.0,500.0,223.645,6.656999545584519e-05,0.0,0.0,0.0
2024-01-01 10:27:10,AMZN,223.61,223.68,100.0,500.0,223.645,-1.1574676921810578e-05,0.0,0.0,0.0
