stock,buy_threshold_quantile,sell_threshold_quantile,buy_threshold,sell_threshold,validation_improvement,buy_hit_rate,sell_hit_rate
MSFT,0.4,0.4,0.005884306318191544,0.00553384278750544,75.30864197532944,1.0,1.0
MSFT,0.4,0.5,0.005884306318191544,0.007008727286810887,67.9012345679844,1.0,1.0
MSFT,0.5,0.05,0.007414626442341822,-0.0011735166294162243,58.02469135806004,1.0,0.7283950617283951
MSFT,0.5,0.1,0.007414626442341822,0.000421991844600989,65.4320987654612,1.0,0.8518518518518519
MSFT,0.5,0.15,0.007414626442341822,0.0016807503047893864,66.66666666666666,1.0,0.9506172839506173
MSFT,0.5,0.2,0.007414626442341822,0.0025383670513191734,70.37037037039532,1.0,0.9876543209876543
MSFT,0.5,0.25,0.007414626442341822,0.003298396439586752,69.13580246913372,1.0,1.0
MSFT,0.5,0.3,0.007414626442341822,0.0040198825095078584,75.30864197532944,1.0,1.0
MSFT,0.5,0.4,0.007414626442341822,0.00553384278750544,69.13580246913372,1.0,1.0
MSFT,0.5,0.5,0.007414626442341822,0.007008727286810887,61.728395061788696,1.0,1.0
AAPL,0.05,0.05,-0.009231319687560063,-0.03606871881407973,33.739130434823096,0.7654320987654321,0.7407407407407407
AAPL,0.05,0.1,-0.009231319687560063,-0.009252460580320372,36.782608695743285,0.7654320987654321,0.9135802469135802
AAPL,0.05,0.15,-0.009231319687560063,0.010408025616442036,37.043478260887284,0.7654320987654321,1.0
AAPL,0.05,0.2,-0.009231319687560063,0.031448144567515254,39.6521739130865,0.7654320987654321,1.0
AAPL,0.05,0.25,-0.009231319687560063,0.04896311944118551,35.65217391309409,0.7654320987654321,1.0
AAPL,0.05,0.3,-0.009231319687560063,0.06262842976985519,31.478260869588,0.7654320987654321,1.0
AAPL,0.05,0.4,-0.009231319687560063,0.08807519318373308,35.39130434788683,0.7654320987654321,1.0
AAPL,0.05,0.5,-0.009231319687560063,0.11172155089972885,37.9130434783292,0.7654320987654321,1.0
AAPL,0.1,0.05,0.00942906533372986,-0.03606871881407973,39.30434782612239,0.9135802469135802,0.7407407407407407
AAPL,0.1,0.1,0.00942906533372986,-0.009252460580320372,42.34782608704257,0.9135802469135802,0.9135802469135802
AAPL,0.1,0.15,0.00942906533372986,0.010408025616442036,42.60869565218657,0.9135802469135802,1.0
AAPL,0.1,0.2,0.00942906533372986,0.031448144567515254,45.217391304385785,0.9135802469135802,1.0
AAPL,0.1,0.25,0.00942906533372986,0.04896311944118551,41.21739130439338,0.9135802469135802,1.0
AAPL,0.1,0.3,0.00942906533372986,0.06262842976985519,37.043478260887284,0.9135802469135802,1.0
AAPL,0.1,0.4,0.00942906533372986,0.08807519318373308,40.95652173918611,0.9135802469135802,1.0
AAPL,0.1,0.5,0.00942906533372986,0.11172155089972885,43.478260869628485,0.9135802469135802,1.0
AAPL,0.15,0.05,0.024212911305972862,-0.03606871881407973,39.30434782605912,0.9876543209876543,0.7407407407407407
AAPL,0.15,0.1,0.024212911305972862,-0.009252460580320372,42.347826086979296,0.9876543209876543,0.9135802469135802
AAPL,0.15,0.15,0.024212911305972862,0.010408025616442036,42.608695652123295,0.9876543209876543,1.0
AAPL,0.15,0.2,0.024212911305972862,0.031448144567515254,45.21739130432252,0.9876543209876543,1.0
AAPL,0.15,0.25,0.024212911305972862,0.04896311944118551,41.217391304330114,0.9876543209876543,1.0
AAPL,0.15,0.3,0.024212911305972862,0.06262842976985519,37.04347826082401,0.9876543209876543,1.0
AAPL,0.15,0.4,0.024212911305972862,0.08807519318373308,40.95652173912284,0.9876543209876543,1.0
AAPL,0.15,0.5,0.024212911305972862,0.11172155089972885,43.47826086956522,0.9876543209876543,1.0
AAPL,0.2,0.05,0.0366431130991957,-0.03606871881407973,36.695652173923165,1.0,0.7407407407407407
AAPL,0.2,0.1,0.0366431130991957,-0.009252460580320372,39.73913043484335,1.0,0.9135802469135802
AAPL,0.2,0.15,0.0366431130991957,0.010408025616442036,39.999999999987345,1.0,1.0
AAPL,0.2,0.2,0.0366431130991957,0.031448144567515254,42.60869565218657,1.0,1.0
AAPL,0.2,0.25,0.0366431130991957,0.04896311944118551,38.60869565219416,1.0,1.0
AAPL,0.2,0.3,0.0366431130991957,0.06262842976985519,34.43478260868805,1.0,1.0
AAPL,0.2,0.4,0.0366431130991957,0.08807519318373308,38.34782608698689,1.0,1.0
AAPL,0.2,0.5,0.0366431130991957,0.11172155089972885,40.86956521742927,1.0,1.0
AAPL,0.25,0.05,0.04798093596623163,-0.03606871881407973,34.260869565174374,1.0,0.7407407407407407
AAPL,0.25,0.1,0.04798093596623163,-0.009252460580320372,37.30434782609455,1.0,0.9135802469135802
AAPL,0.25,0.15,0.04798093596623163,0.010408025616442036,37.56521739123855,1.0,1.0
AAPL,0.25,0.2,0.04798093596623163,0.031448144567515254,40.17391304343777,1.0,1.0
AAPL,0.25,0.25,0.04798093596623163,0.04896311944118551,36.17391304344536,1.0,1.0
AAPL,0.25,0.3,0.04798093596623163,0.06262842976985519,31.999999999939263,1.0,1.0
AAPL,0.25,0.4,0.04798093596623163,0.08807519318373308,35.913043478238095,1.0,1.0
AAPL,0.25,0.5,0.04798093596623163,0.11172155089972885,38.434782608680464,1.0,1.0
AAPL,0.3,0.05,0.05787516168692811,-0.03606871881407973,31.043478260867033,1.0,0.7407407407407407
AAPL,0.3,0.1,0.05787516168692811,-0.009252460580320372,34.086956521787215,1.0,0.9135802469135802
AAPL,0.3,0.15,0.05787516168692811,0.010408025616442036,34.34782608693122,1.0,1.0
AAPL,0.3,0.2,0.05787516168692811,0.031448144567515254,36.95652173913044,1.0,1.0
AAPL,0.3,0.25,0.05787516168692811,0.04896311944118551,32.956521739138026,1.0,1.0
AAPL,0.3,0.3,0.05787516168692811,0.06262842976985519,28.78260869563192,1.0,1.0
AAPL,0.3,0.4,0.05787516168692811,0.08807519318373308,32.69565217393075,1.0,1.0
AAPL,0.3,0.5,0.05787516168692811,0.11172155089972885,35.21739130437314,1.0,1.0
AAPL,0.4,0.05,0.07947224945016503,-0.03606871881407973,30.26086956524523,1.0,0.7407407407407407
AAPL,0.4,0.1,0.07947224945016503,-0.009252460580320372,33.30434782616541,1.0,0.9135802469135802
AAPL,0.4,0.15,0.07947224945016503,0.010408025616442036,33.5652173913094,1.0,1.0
AAPL,0.4,0.2,0.07947224945016503,0.031448144567515254,36.17391304350863,1.0,1.0
AAPL,0.4,0.25,0.07947224945016503,0.04896311944118551,32.17391304351622,1.0,1.0
AAPL,0.4,0.3,0.07947224945016503,0.06262842976985519,28.000000000010118,1.0,1.0
AAPL,0.4,0.4,0.07947224945016503,0.08807519318373308,31.91304347830895,1.0,1.0
AAPL,0.4,0.5,0.07947224945016503,0.11172155089972885,34.434782608751334,1.0,1.0
AAPL,0.5,0.05,0.09942684295394695,-0.03606871881407973,38.695652173951004,1.0,0.7407407407407407
AAPL,0.5,0.1,0.09942684295394695,-0.009252460580320372,41.739130434871186,1.0,0.9135802469135802
AAPL,0.5,0.15,0.09942684295394695,0.010408025616442036,42.000000000015184,1.0,1.0
AAPL,0.5,0.2,0.09942684295394695,0.031448144567515254,44.60869565221441,1.0,1.0
AAPL,0.5,0.25,0.09942684295394695,0.04896311944118551,40.608695652221996,1.0,1.0
AAPL,0.5,0.3,0.09942684295394695,0.06262842976985519,36.4347826087159,1.0,1.0
AAPL,0.5,0.4,0.09942684295394695,0.08807519318373308,40.34782608701473,1.0,1.0
AAPL,0.5,0.5,0.09942684295394695,0.11172155089972885,42.8695652174571,1.0,1.0
